Age,Weight,Height,MaxBPM,AvgBPM,RestingBPM,SessionDuration,CaloriesBurned,FatPercentage,WaterIntake,WorkoutFrequency,BMI,MaxBPM_to_AvgBPM,AvgBPM_minus_RestingBPM,Exertion_Index,Calories_per_Minute,Calories_per_Weight,BMI_to_FatPercentage,WaterIntake_per_Minute,Gender_Female,Gender_Male,WorkoutType_Cardio,WorkoutType_HIIT,WorkoutType_Strength,WorkoutType_Yoga,WorkoutType_\nStrength,WorkoutType_\tCardio,WorkoutType_\tYoga,ExperienceLevel_1.0,ExperienceLevel_2.0,ExperienceLevel_3.0
-0.038051972363098215,0.9688798299669994,0.98321314591923,-0.548714416308077,0.3807680229216631,1.271729234769901,-0.7335819204006605,-0.9870988131083641,-1.8355434509127135,-0.43650160016572276,1.78938611381192,-0.863201064338682,-0.647453336857684,-0.24632279776009916,-0.04578341918897608,-0.4573721906387246,-1.1511118584497948,0.4397071464311626,0.027964128628399216,0.9533109129306238,-0.9533109129306238,-0.5585278442205717,-0.525062852705543,1.558387444947959,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,-0.7663560447348134,1.1500350625790894,-0.4991317930591784
-0.6895958511129415,0.8675408121081201,0.7392396605794705,-1.251631202611458,0.6458806585503231,1.1450349342061517,-1.0580294710918083,-0.6157686794147347,0.7508414214690248,0.13058817269483278,1.78938611381192,2.079262526081174,-1.1612669958589479,0.04058093976298812,0.07119260234906918,0.07397908760017945,-0.9289385889828279,0.6240507250585358,0.7520981271921253,0.9533109129306238,-0.9533109129306238,-0.5585278442205717,-0.525062852705543,1.558387444947959,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,-0.7663560447348134,1.1500350625790894,-0.4991317930591784
-1.015367790487863,-0.14078241558772994,0.9018886508059768,0.5935253614349169,1.3086622476219727,0.004786229132408154,-0.4091343697095132,1.9774045682804462,0.8878684345753421,-1.1453638162414173,-0.35145470031998804,-1.105593789722591,-0.7636227940256064,1.1308151423507198,0.2662604629488903,1.4751195312819163,1.270268946483673,-1.0692589838873015,-0.6448828895193582,-1.0489757186622848,1.0489757186622848,1.7904210333425803,-0.525062852705543,-0.641688947919748,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,-0.7663560447348134,1.1500350625790894,-0.4991317930591784
1.59080772451151,0.39124742817138675,0.6579151654662173,0.5935253614349169,1.5074967243434678,-0.7553795742500876,0.15864884399999493,-1.2448817158378258,1.4188481103623218,-0.43650160016572276,0.7189657067459659,0.06648242669074078,-0.8910476051486184,1.6472418698922768,-0.05586213600127883,-1.00306576631791,-1.133618923095309,-0.6284549669357063,-0.5094354120427853,0.9533109129306238,-0.9533109129306238,1.7904210333425803,-0.525062852705543,-0.641688947919748,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,1.3048765086025202,-0.8695387058524823,-0.4991317930591784
-0.038051972363098215,-0.7488165227410062,0.007319204560191973,-0.2851206214443093,1.5074967243434678,0.25817483025990673,0.5642082823639298,0.7744176888762913,0.4939157718946799,0.6976779455553889,0.7189657067459659,0.13705246066327081,-1.2680978711141793,1.1881958898553373,-0.6728533507083608,-0.00479233830517887,1.0595272994069298,-0.2963080516613275,-0.12945112124022828,0.9533109129306238,-0.9533109129306238,-0.5585278442205717,-0.525062852705543,1.558387444947959,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,-0.7663560447348134,1.1500350625790894,-0.4991317930591784
0.28771996701182345,-0.738682620955118,-1.293872717251857,-1.690954194051071,-1.2099077908502964,1.271729234769901,0.6182828741457878,-0.24750738980121786,-0.019935527254009884,-0.2947291569505837,-1.421875107385942,-1.0611039856964306,0.07308155583520799,-1.623460737870918,-1.1664124462543783,-0.5851461747995742,0.18658307376222782,-0.8167492105094074,-0.6328113340956706,0.9533109129306238,-0.9533109129306238,-0.5585278442205717,1.9045338950321882,-0.641688947919748,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,-0.7663560447348134,1.1500350625790894,-0.4991317930591784
0.7763778760742059,-1.068034428996476,0.5765906703529642,0.9449837545866072,-0.2820135661499867,1.271729234769901,0.18568613989092395,0.6271131730308845,-1.9896988406573204,1.4065401616310835,-1.421875107385942,-0.278697087305332,0.6291021383160833,-0.8201302728062737,-0.3339117708221517,0.1142384699778149,1.3700380178062255,1.3452468132613462,0.4592607656162217,0.9533109129306238,-0.9533109129306238,1.7904210333425803,-0.525062852705543,-0.641688947919748,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,-0.7663560447348134,1.1500350625790894,-0.4991317930591784
1.2650357851365883,1.0600849460399908,-0.8872502416855929,0.06633777170738117,-0.6796825195929765,-0.12190807143134114,0.6453201700367162,-0.6280440557351852,-2.0410839705721897,-1.287136259456556,0.7189657067459659,-0.11914744528048071,0.5386936124890752,-0.5332265352831864,-0.5778141672342769,-0.799757632804909,-0.9929523535567274,1.6339556981155174,-1.1164745974065278,0.9533109129306238,-0.9533109129306238,-0.5585278442205717,-0.525062852705543,1.558387444947959,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,-0.7663560447348134,1.1500350625790894,-0.4991317930591784
-1.3411397298627847,0.7763356960351288,-1.6191706977048697,-0.548714416308077,1.5074967243434678,0.004786229132408154,-1.6798872765831745,-0.7109028458982265,0.7337130448307355,-0.7200464865960002,-0.35145470031998804,4.5875669944526365,-1.3812129509038482,1.3029573848645721,1.6413977400293236,0.635684857358985,-0.9509033973464529,1.9496201864387754,0.815057116728215,0.9533109129306238,-0.9533109129306238,-0.5585278442205717,1.9045338950321882,-0.641688947919748,-0.5559594491425693,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,1.3048765086025202,-0.8695387058524823,-0.4991317930591784
-0.038051972363098215,-0.08504595576534586,0.007319204560191973,1.2964421477382977,1.5074967243434678,1.1450349342061517,1.6457001180010882,0.6056312644700961,1.1961792140645562,0.6976779455553889,1.78938611381192,-1.168493167828542,-0.5894073923761682,0.786530657323015,-0.9366171649029027,-0.511809230626564,0.28225698794520043,-1.1579056755719415,-0.5702293267503991,0.9533109129306238,-0.9533109129306238,-0.5585278442205717,-0.525062852705543,-0.641688947919748,1.7986923354612536,-0.08192319205190407,-0.07841356016017084,-0.07474350927519359,-0.7663560447348134,1.1500350625790894,-0.4991317930591784
